GSM04793069878,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793068472,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793067774,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793065924,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793064407,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793064109,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04793062765,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792863983,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792864882,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792865209,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792865304,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792865931,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792866258,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792866304,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792881379,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792883046,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792480754,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792480921,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792480927,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792480972,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481309,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481424,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481457,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481694,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481697,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792481753,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792833059,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792835345,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792835604,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792835655,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792836117,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792836143,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792837043,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792837461,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792837725,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792837869,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792839406,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792839442,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792839762,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792839864,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792841867,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792842524,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792842682,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792843426,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04792843565,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04798699926,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419916,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419917,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419920,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419921,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419923,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419925,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419928,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419929,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746419932,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413873,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413874,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413878,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413882,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413891,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413901,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
GSM04746413902,PTMC,000000000,,K,,KSSK,70,KON2,Endring,Y,ckh
