340815315;M;495183410;2018.10.26
341406015;M;495183410;2018.10.26
343708319;M;495183410;2018.10.26
344046008;M;495183410;2018.10.26
344491113;M;495183410;2018.10.26
345028401;M;495183410;2018.10.26
347661316;M;495183410;2018.10.26
348158015;M;495183410;2018.10.26
349644112;M;495183410;2018.10.26
350976601;M;495183410;2018.10.26
351945217;M;495183410;2018.10.26
354022212;M;495183410;2018.10.26
354590119;M;495183410;2018.10.26
356972117;M;495183410;2018.10.26
357816602;M;495183410;2018.10.26
358948404;M;495183410;2018.10.26
359330214;M;495183410;2018.10.26
364319319;M;495183410;2018.10.26
365895705;M;495183410;2018.10.26
368673414;M;495183410;2018.10.26
368846317;M;495183410;2018.10.26
370273310;M;495183410;2018.10.26
375895703;M;495183410;2018.10.26
380860601;M;495183410;2018.10.26
381101708;M;495183410;2018.10.26
381279215;M;495183410;2018.10.26
382307007;M;495183410;2018.10.26
383140803;M;495183410;2018.10.26
383551215;M;495183410;2018.10.26
385062112;M;495183410;2018.10.26
385708110;M;495183410;2018.10.26
388751117;M;495183410;2018.10.26
393980305;M;495183410;2018.10.26
394073415;M;495183410;2018.10.26
396805905;M;495183410;2018.10.26
399152305;M;495183410;2018.10.26
399800606;M;495183410;2018.10.26
402290118;M;495183410;2018.10.26
402947212;M;495183410;2018.10.26
404963415;M;495183410;2018.10.26
406736314;M;495183410;2018.10.26
407230218;M;495183410;2018.10.26
408056315;M;495183410;2018.10.26
409038403;M;495183410;2018.10.26
409774015;M;495183410;2018.10.26
410317317;M;495183410;2018.10.26
412903114;M;495183410;2018.10.26
413248402;M;495183410;2018.10.26
413592114;M;495183410;2018.10.26
416150118;M;495183410;2018.10.26
417948213;M;495183410;2018.10.26
418206314;M;495183410;2018.10.26
419531702;M;495183410;2018.10.26
420618316;M;495183410;2018.10.26
421561317;M;495183410;2018.10.26
422252304;M;495183410;2018.10.26
422592410;M;495183410;2018.10.26
423059401;M;495183410;2018.10.26
427113311;M;495183410;2018.10.26
427306311;M;495183410;2018.10.26
428429500;M;495183410;2018.10.26
429531700;M;495183410;2018.10.26
430250118;M;495183410;2018.10.26
430475319;M;495183410;2018.10.26
431753417;M;495183410;2018.10.26
433613411;M;495183410;2018.10.26
434328118;M;495183410;2018.10.26
436373419;M;495183410;2018.10.26
437161805;M;495183410;2018.10.26
439256314;M;495183410;2018.10.26
441703212;M;495183410;2018.10.26
444558316;M;495183410;2018.10.26
446895708;M;495183410;2018.10.26
448000315;M;495183410;2018.10.26
452290117;M;495183410;2018.10.26
452552011;M;495183410;2018.10.26
454590118;M;495183410;2018.10.26
459056214;M;495183410;2018.10.26
462236217;M;495183410;2018.10.26
462821216;M;495183410;2018.10.26
463041111;M;495183410;2018.10.26
467584314;M;495183410;2018.10.26
469845218;M;495183410;2018.10.26
470921800;M;495183410;2018.10.26
473952414;M;495183410;2018.10.26
476484316;M;495183410;2018.10.26
483127700;M;495183410;2018.10.26
483478202;M;495183410;2018.10.26
486629314;M;495183410;2018.10.26
488103417;M;495183410;2018.10.26
488583907;M;495183410;2018.10.26
490252301;M;495183410;2018.10.26
495882417;M;495183410;2018.10.26
502499114;M;495183410;2018.10.26
503866311;M;495183410;2018.10.26
509177119;M;495183410;2018.10.26
510453111;M;495183410;2018.10.26
512613415;M;495183410;2018.10.26
517421608;M;495183410;2018.10.26
518118013;M;495183410;2018.10.26
518939012;M;495183410;2018.10.26
520584319;M;495183410;2018.10.26
521380014;M;495183410;2018.10.26
523053312;M;495183410;2018.10.26
523813111;M;495183410;2018.10.26
524749207;M;495183410;2018.10.26
526153119;M;495183410;2018.10.26
527071112;M;495183410;2018.10.26
527483119;M;495183410;2018.10.26
529184319;M;495183410;2018.10.26
540099116;M;495183410;2018.10.26
540263316;M;495183410;2018.10.26
541288114;M;495183410;2018.10.26
541813119;M;495183410;2018.10.26
541833117;M;495183410;2018.10.26
542290119;M;495183410;2018.10.26
543454219;M;495183410;2018.10.26
543976302;M;495183410;2018.10.26
546374315;M;495183410;2018.10.26
548948405;M;495183410;2018.10.26
549076313;M;495183410;2018.10.26
549785319;M;495183410;2018.10.26
550246318;M;495183410;2018.10.26
552760506;M;495183410;2018.10.26
552923211;M;495183410;2018.10.26
563502319;M;495183410;2018.10.26
563640010;M;495183410;2018.10.26
567238316;M;495183410;2018.10.26
568090211;M;495183410;2018.10.26
570948018;M;495183410;2018.10.26
576103113;M;495183410;2018.10.26
584357214;M;495183410;2018.10.26
591392410;M;495183410;2018.10.26
591613419;M;495183410;2018.10.26
593613417;M;495183410;2018.10.26
595449315;M;495183410;2018.10.26
596584318;M;495183410;2018.10.26
596682419;M;495183410;2018.10.26
596907311;M;495183410;2018.10.26
601937014;M;495183410;2018.10.26
602529208;M;495183410;2018.10.26
602647018;M;495183410;2018.10.26
607947116;M;495183410;2018.10.26
608484010;M;495183410;2018.10.26
609803119;M;495183410;2018.10.26
610366312;M;495183410;2018.10.26
611252305;M;495183410;2018.10.26
611481706;M;495183410;2018.10.26
611484312;M;495183410;2018.10.26
613082114;M;495183410;2018.10.26
614499317;M;495183410;2018.10.26
618763312;M;495183410;2018.10.26
619531700;M;495183410;2018.10.26
619948409;M;495183410;2018.10.26
620145508;M;495183410;2018.10.26
620535310;M;495183410;2018.10.26
620750315;M;495183410;2018.10.26
622290112;M;495183410;2018.10.26
623304318;M;495183410;2018.10.26
627692312;M;495183410;2018.10.26
630267219;M;495183410;2018.10.26
633132212;M;495183410;2018.10.26
634095210;M;495183410;2018.10.26
635590110;M;495183410;2018.10.26
636373417;M;495183410;2018.10.26
637492414;M;495183410;2018.10.26
637551110;M;495183410;2018.10.26
639399310;M;495183410;2018.10.26
648763316;M;495183410;2018.10.26
651352304;M;495183410;2018.10.26
654017318;M;495183410;2018.10.26
654912211;M;495183410;2018.10.26
655384600;M;495183410;2018.10.26
657948212;M;495183410;2018.10.26
660422213;M;495183410;2018.10.26
663899219;M;495183410;2018.10.26
668842115;M;495183410;2018.10.26
669733115;M;495183410;2018.10.26
670563410;M;495183410;2018.10.26
671510014;M;495183410;2018.10.26
673053310;M;495183410;2018.10.26
674113311;M;495183410;2018.10.26
674174313;M;495183410;2018.10.26
678452418;M;495183410;2018.10.26
679754317;M;495183410;2018.10.26
680751906;M;495183410;2018.10.26
683507313;M;495183410;2018.10.26
683972319;M;495183410;2018.10.26
686057118;M;495183410;2018.10.26
693248403;M;495183410;2018.10.26
696052414;M;495183410;2018.10.26
701252306;M;495183410;2018.10.26
701937013;M;495183410;2018.10.26
702720210;M;495183410;2018.10.26
706476314;M;495183410;2018.10.26
707563318;M;495183410;2018.10.26
712738210;M;495183410;2018.10.26
715478202;M;495183410;2018.10.26
715691119;M;495183410;2018.10.26
716602016;M;495183410;2018.10.26
717539316;M;495183410;2018.10.26
719007304;M;495183410;2018.10.26
719531709;M;495183410;2018.10.26
720164318;M;495183410;2018.10.26
722541117;M;495183410;2018.10.26
723747218;M;495183410;2018.10.26
723998316;M;495183410;2018.10.26
725053318;M;495183410;2018.10.26
725634505;M;495183410;2018.10.26
726384316;M;495183410;2018.10.26
727584310;M;495183410;2018.10.26
728919705;M;495183410;2018.10.26
730392412;M;495183410;2018.10.26
730584315;M;495183410;2018.10.26
733094312;M;495183410;2018.10.26
736677212;M;495183410;2018.10.26
740552401;M;495183410;2018.10.26
740662416;M;495183410;2018.10.26
752153502;M;495183410;2018.10.26
757863311;M;495183410;2018.10.26
758571111;M;495183410;2018.10.26
760854315;M;495183410;2018.10.26
763582319;M;495183410;2018.10.26
763966314;M;495183410;2018.10.26
765567318;M;495183410;2018.10.26
766524219;M;495183410;2018.10.26
770239218;M;495183410;2018.10.26
771423902;M;495183410;2018.10.26
771662111;M;495183410;2018.10.26
771861218;M;495183410;2018.10.26
772592119;M;495183410;2018.10.26
773107313;M;495183410;2018.10.26
774073415;M;495183410;2018.10.26
775256803;M;495183410;2018.10.26
777791211;M;495183410;2018.10.26
779535319;M;495183410;2018.10.26
781252309;M;495183410;2018.10.26
781582416;M;495183410;2018.10.26
785906314;M;495183410;2018.10.26
788486314;M;495183410;2018.10.26
788590602;M;495183410;2018.10.26
790084313;M;495183410;2018.10.26
792306318;M;495183410;2018.10.26
792675316;M;495183410;2018.10.26
794920314;M;495183410;2018.10.26
795214311;M;495183410;2018.10.26
795452119;M;495183410;2018.10.26
795592112;M;495183410;2018.10.26
801797218;M;495183410;2018.10.26
801937012;M;495183410;2018.10.26
801948316;M;495183410;2018.10.26
802863415;M;495183410;2018.10.26
804643310;M;495183410;2018.10.26
805962412;M;495183410;2018.10.26
809948409;M;495183410;2018.10.26
816372213;M;495183410;2018.10.26
817127210;M;495183410;2018.10.26
817964315;M;495183410;2018.10.26
819780115;M;495183410;2018.10.26
819935313;M;495183410;2018.10.26
820833317;M;495183410;2018.10.26
822592416;M;495183410;2018.10.26
825454010;M;495183410;2018.10.26
826066219;M;495183410;2018.10.26
826579211;M;495183410;2018.10.26
827705310;M;495183410;2018.10.26
829291111;M;495183410;2018.10.26
829351311;M;495183410;2018.10.26
830523114;M;495183410;2018.10.26
830854311;M;495183410;2018.10.26
835252305;M;495183410;2018.10.26
840992317;M;495183410;2018.10.26
843416603;M;495183410;2018.10.26
843972316;M;495183410;2018.10.26
847408317;M;495183410;2018.10.26
850854316;M;495183410;2018.10.26
852650118;M;495183410;2018.10.26
855766317;M;495183410;2018.10.26
857278402;M;495183410;2018.10.26
857948210;M;495183410;2018.10.26
863546313;M;495183410;2018.10.26
866223019;M;495183410;2018.10.26
869616318;M;495183410;2018.10.26
870750312;M;495183410;2018.10.26
875316317;M;495183410;2018.10.26
875626210;M;495183410;2018.10.26
879845212;M;495183410;2018.10.26
883248403;M;495183410;2018.10.26
887053411;M;495183410;2018.10.26
890803802;M;495183410;2018.10.26
891947210;M;495183410;2018.10.26
892306317;M;495183410;2018.10.26
898261805;M;495183410;2018.10.26
901509315;M;495183410;2018.10.26
901773416;M;495183410;2018.10.26
903281319;M;495183410;2018.10.26
912290111;M;495183410;2018.10.26
913258018;M;495183410;2018.10.26
915828016;M;495183410;2018.10.26
917192213;M;495183410;2018.10.26
919565119;M;495183410;2018.10.26
919780114;M;495183410;2018.10.26
925360216;M;495183410;2018.10.26
927511907;M;495183410;2018.10.26
930067210;M;495183410;2018.10.26
935053314;M;495183410;2018.10.26
935350215;M;495183410;2018.10.26
940273410;M;495183410;2018.10.26
943796318;M;495183410;2018.10.26
953107315;M;495183410;2018.10.26
954137311;M;495183410;2018.10.26
956433114;M;495183410;2018.10.26
957149404;M;495183410;2018.10.26
957161110;M;495183410;2018.10.26
957364318;M;495183410;2018.10.26
957763311;M;495183410;2018.10.26
960657211;M;495183410;2018.10.26
963053319;M;495183410;2018.10.26
968772418;M;495183410;2018.10.26
969003417;M;495183410;2018.10.26
970585212;M;495183410;2018.10.26
976328807;M;495183410;2018.10.26
979754314;M;495183410;2018.10.26
982316317;M;495183410;2018.10.26
983596313;M;495183410;2018.10.26
983902313;M;495183410;2018.10.26
985708114;M;495183410;2018.10.26
985895705;M;495183410;2018.10.26
986062115;M;495183410;2018.10.26
988057113;M;495183410;2018.10.26
990617508;M;495183410;2018.10.26
992590307;M;495183410;2018.10.26
993276112;M;495183410;2018.10.26
994782415;M;495183410;2018.10.26
994795607;M;495183410;2018.10.26
998164313;M;495183410;2018.10.26
