B;474906401;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3528006
B;477822803;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000137
B;481824803;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000001
B;483465803;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526016
B;493099014;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3527016
B;496027400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000419
B;498687607;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526018
B;504254012;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000020
B;504806407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000067
B;504906405;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000008
B;508388402;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000007
B;510890809;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000018
B;512596602;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000250
B;513366401;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000090
B;514366400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;518456405;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000026
B;522085604;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000091
B;523015907;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000089
B;523461804;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;526064704;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000455
B;529541112;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000100
B;530350115;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3543004
B;531806404;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;532085602;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000133
B;533961603;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;534806401;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526018
B;535485700;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000141
B;536848500;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;540448404;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000017
B;542337019;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3527017
B;551074016;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000121
B;551642606;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541003
B;552045700;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541002
B;553806407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000089
B;556620607;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000004
B;562239400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000046
B;571400605;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;574906400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000069
B;574981114;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000453
B;575411608;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000137
B;581806403;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000891
B;581888013;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541003
B;583806609;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541003
B;591753702;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;592594600;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000136
B;593806409;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000168
B;593906407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000070
B;595725508;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000889
B;597152016;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000104
B;597885607;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;608388401;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000005
B;609870506;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000134
B;612469502;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3542003
B;613806405;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;614073609;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526013
B;615806403;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000100
B;616006011;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000070
B;624366407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000026
B;624906400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;634906408;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000165
B;642211114;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000604
B;643234016;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000079
B;644806408;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3527018
B;645461906;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3543003
B;652580119;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000032
B;658256805;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541001
B;667388409;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000104
B;668130016;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000146
B;670709500;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;671806404;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526018
B;672411600;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000634
B;673254017;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3525014
B;673806402;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000012
B;674906409;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526014
B;677388407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3527015
B;690361118;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541003
B;691806400;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000146
B;694237405;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000032
B;694806407;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000047
B;695725507;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000890
B;697885606;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3526019
B;698095601;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3528005
B;704806603;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000452
B;706416013;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000032
B;710916602;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;61000452
B;712295708;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3543001
B;712596600;;NCC ROADS AS;;;STRÖMSUND;83385;;;650;;SWE;;;;;;;;;;;;;;AFL;AFL 28.02.2014;;;;3541003
