U;648564110;GSM04759961250;82090;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961253;82094;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961255;82094;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961256;82095;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961257;82095;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961258;82099;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961259;82099;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961260;82502;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961261;82504;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961262;82504;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961264;82505;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961265;82511;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961266;82511;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961267;82512;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961268;82512;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961269;82513;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961270;82513;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961271;82514;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961272;82514;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961273;82515;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961274;82515;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961276;82516;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961277;82516;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961278;82517;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961279;82517;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961280;82518;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961282;82518;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961283;82519;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961284;82519;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961285;82520;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961286;82520;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961287;82521;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961288;82521;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961289;82522;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961291;82522;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961292;82523;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961293;82523;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961294;82524;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961295;82524;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961296;82525;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961297;82525;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961298;82538;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960643;82538;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961210;82539;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961299;82539;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961300;82540;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961302;82540;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961303;82541;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961305;82541;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961306;82542;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961307;82542;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961310;82543;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961311;82543;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961312;82544;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961313;82544;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961314;82545;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961315;82545;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961316;82546;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961317;82546;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961319;82547;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961320;82547;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961321;82548;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961322;82548;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961323;82549;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961326;82549;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961328;82553;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961329;82558;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961330;82558;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961331;82559;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961333;82559;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961334;82560;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961335;82560;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961336;82561;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961337;82561;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961338;82562;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961340;82562;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961341;82563;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961342;82563;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961343;82564;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961344;82564;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961346;82565;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961347;82565;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961359;82568;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961348;82568;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961349;82569;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961350;82569;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960020;82570;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960031;82570;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960049;82571;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960119;82871;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960223;82572;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960234;82572;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960252;82573;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960274;82573;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960297;82574;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960320;82574;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960343;82575;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960361;82575;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960388;82576;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960419;82576;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960443;82577;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960451;82577;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960555;82578;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960556;82578;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960586;82579;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960607;82579;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960631;82580;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960647;82580;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960830;82581;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960854;82581;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960900;82582;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960914;82582;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960917;82583;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960923;82583;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960946;82584;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759960954;82584;VM;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961198;82040;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961199;82552;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961200;82091;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961201;82092;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961202;82093;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961203;82098;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
U;648564110;GSM04759961204;82500;SN;;KOPERVIK;4291;;;63;;NOR;;;;;;;;;;;;;;AFL;AFL 31.07.2014;;;;
