U;104192117;CDA04723520034;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520035;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520036;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520037;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520038;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520039;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520040;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520041;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520042;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520043;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520044;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520045;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520046;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520047;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520048;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520049;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520050;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520051;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520052;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520053;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520054;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520055;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520056;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520057;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520058;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520059;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520060;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520061;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520062;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520063;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520064;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520065;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520066;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520067;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520068;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520069;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520070;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520071;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520072;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520073;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520074;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520075;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520076;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520077;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520078;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520079;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520080;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520081;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520082;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520083;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520084;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520085;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520086;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520087;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520088;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520089;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520090;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520091;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520092;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520093;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520094;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520095;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520096;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520097;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520098;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520099;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520100;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520101;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520102;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520103;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520104;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520105;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520106;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520107;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520108;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520109;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520110;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520111;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520112;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520113;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520114;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520115;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520116;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520117;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520118;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520119;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520120;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520121;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520122;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520123;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520124;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520125;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520126;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520127;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520128;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520129;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520130;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520131;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520132;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520133;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520134;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520135;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520136;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520137;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
U;104192117;CDA04723520138;RIKSKRINGKASTING AS;NORSK;;Oslo;0340;1;BJØRNSTJ. BJØRNSONS PL;;;NOR;;;;;;;;;X;;;;;oli;OLI 03.11.2014;;;;
