B;;GSM04791396342;BAUTAS AS - 11131;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795170297;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797044165;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790776484;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792049812;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792049931;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797706453;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740609717;BAUTAS AS - 11133;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790160764;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745202013;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795827286;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799728223;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740621072;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797015474;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790902101;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793487931;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793264971;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791789463;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746414860;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790089043;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792801596;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740627808;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790119328;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795041400;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792857319;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701321;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792689962;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792865253;BAUTAS AS - 11138;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797671293;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791565031;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793248377;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795827420;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04748196240;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795055540;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701340;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792067062;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746474878;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746474907;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745419228;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797044168;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792464309;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793219810;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746474984;BAUTAS AS - 11143;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701318;BAUTAS AS - 11144;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791601118;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746419966;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795195324;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793078399;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793078408;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791846261;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745212939;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04741634465;BAUTAS AS - 11148;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790062922;BAUTAS AS - 11151;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791602246;BAUTAS AS - 11151;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701376;BAUTAS AS - 11151;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790119785;BAUTAS AS - 11151;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799293271;BAUTAS AS - 11151;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792619920;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790122422;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799280812;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793010520;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792235791;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797080951;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795041401;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740603334;BAUTAS AS - 11152;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746634088;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790746043;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797572595;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793079495;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790520751;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746636756;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797596125;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791340123;BAUTAS AS - 11161;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701389;BAUTAS AS - 11164;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04741449498;BAUTAS AS - 11164;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797072370;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701387;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795162350;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790720475;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790691026;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799150305;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797698736;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791180372;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797712289;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793464606;BAUTAS AS - 11166;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790774810;BAUTAS AS - 11168;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797584835;BAUTAS AS - 11168;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790832934;BAUTAS AS - 11171;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791108039;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792495919;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799005520;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04741601802;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790569927;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793054899;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795218139;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790676279;BAUTAS AS - 11172;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745414047;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745221314;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792490955;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793219072;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746634122;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740630001;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04741407493;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793499409;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793034928;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792499912;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791344142;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793227044;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791894963;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792499905;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793243477;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792487164;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793231580;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793205481;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792481808;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740603958;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791551392;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792447381;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790088849;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791321687;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790598520;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792427250;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790139610;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793227724;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790789849;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746432124;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792499907;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795208499;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792499906;BAUTAS AS - 11175;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740633465;BAUTAS AS - 11180;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04790963353;BAUTAS AS - 11180;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795827324;BAUTAS AS - 11181;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791303631;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04741511326;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791367089;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799536184;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799589422;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799536183;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791837629;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795775421;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797145888;BAUTAS AS - 11182;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792430655;BAUTAS AS - 11188;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745258699;BAUTAS AS - 11188;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04797022260;BAUTAS AS - 11188;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04740613310;BAUTAS AS - 11189;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793265139;BAUTAS AS - 11189;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795257508;BAUTAS AS - 11189;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701319;BAUTAS AS - 11189;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792442611;BAUTAS AS - 11190;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793283403;BAUTAS AS - 11190;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701377;BAUTAS AS - 11190;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792607206;BAUTAS AS - 11190;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791701333;BAUTAS AS - 11190;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04799262869;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791555937;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04746444421;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04745205158;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795894701;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04791895700;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792488009;BAUTAS AS - 11191;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04793032337;BAUTAS AS - 11640;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04792065092;BAUTAS AS - 11640;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04798691775;BAUTAS AS - 11640;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
B;;GSM04795836277;BAUTAS AS - 11640;;;RYGGE;1581;;;14;;NOR;;;;;;;;;;;;;;RKE;RKE 13.10.2008;;;;
