L;202434403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;203356605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;204434401;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;207802604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;209527605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;213934409;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;215428707;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;220634406;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;221434400;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;224417600;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;224428706;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;224873604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;226434405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;228559407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;229168505;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;232839605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;234428704;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;241974609;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;243934403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;255428708;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;257834408;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;258885607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;259523603;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;262717606;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;264434408;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;266049709;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;266534403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;269334405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;275227601;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;275375608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;277834404;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;278527601;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;280497702;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;289600801;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;290627603;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;290775600;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;292417607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;294428701;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;295742605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;299684407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;302627609;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;303434401;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;304257603;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;304773609;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;309434405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;309527604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;314934407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;318334406;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;319534400;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;321717605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;322434408;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;322627605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;324934405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;332434406;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;335428702;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;338434400;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;339909707;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;341717601;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;341974608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;342934403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;346534407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;351497706;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;355434408;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;359359700;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;360434401;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;361497704;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;363049701;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;366425601;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;368527602;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;368797403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;369813605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;374428704;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;378527600;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;380149708;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;381957604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;383844503;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;384934402;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;385227608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;388362709;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;388434409;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;390683605;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;392542700;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;397179607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;398572503;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;402627608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;402717607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;403377500;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;404773608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;408334407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;413934407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;417289709;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;418434403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;421010604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;421717604;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;424434405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;426534400;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;429758600;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;432627602;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;433417607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;436534408;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;439549700;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;441775608;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;444434401;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;444687503;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;446617607;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;447534405;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;450085600;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;454934407;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;456534403;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;459523601;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
L;466534401;;STAVANGER AFTENBLAD AS;;;STAVANGER;4013;2;NYKIRKEBAKKEN;;;NOR;;;;;;;;;;;;;;MHN;MHN 26.05.2010;;990412987
