U;;GSM04773828629;EKSPANSJONSKONTORET TRONDHEIM;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206940;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206941;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206942;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206943;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206944;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206945;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206946;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206947;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206948;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755206949;EKSPANSJONSKONTORET BERGEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822690;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822691;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822692;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822693;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822694;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822695;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822696;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822697;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822698;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04774822699;BUTIKK STJØRDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591760;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591761;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591762;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591763;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591764;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591765;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591766;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591767;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591768;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04772591769;BUTIKK SAUPSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119570;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119571;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119572;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119573;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119574;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119575;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119576;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119577;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119578;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04755119579;BUTIKK FJØSANGER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966790;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966791;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966792;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966793;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966794;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966795;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966796;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966797;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966798;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04763966799;BUTIKK EIDSVOLL VERK;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045470;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045471;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045472;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045473;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045474;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045475;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045476;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045477;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045478;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04737045479;BUTIKK GRIMSTAD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036690;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036691;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036692;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036693;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036694;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036695;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036696;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036697;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036698;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04733036699;BUTIKK HORTEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270457;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270458;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270459;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270460;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270461;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270462;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270463;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270464;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270465;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732270466;BUTIKK NEDRE EIKER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038760;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038761;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038762;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038763;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038764;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038765;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038766;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038767;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038768;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738038769;BUTIKK SKIBÅSEN;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346690;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346691;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346692;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346693;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346694;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346695;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346696;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346697;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346698;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04738346699;BUTIKK LYNGDAL;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401040;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401041;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401042;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401043;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401044;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401045;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401046;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401047;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401048;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04753401049;BUTIKK STORD;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570990;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570991;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570992;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570993;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570994;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570995;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570996;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570997;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570998;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04756570999;BUTIKK OS;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139920;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139921;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139922;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139923;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139924;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139925;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139926;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139927;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139928;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04769139929;BUTIKK SARPSBORG;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100290;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100291;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100292;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100293;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100294;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100295;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100296;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100297;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100298;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04770100299;BUTIKK ÅLESUND;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849488;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849490;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849491;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849492;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849493;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849494;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849495;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849496;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849497;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
U;;GSM04732849498;BUTIKK LIER;;;NETCOM;0000;;;;;NOR;;;;;;;;;;WAITING;;;;KSSK;RVH 01.11.2005;Y
