B;832150601;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;430529206;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;669145906;;RAMIRENT AS - 11191;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;604368209;;RAMIRENT AS - 11152;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;523525608;;RAMIRENT AS - 14487;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;841827603;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;513729202;;RAMIRENT AS - 13447;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;125848309;;RAMIRENT AS - 13460;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;770795300;;RAMIRENT AS - 14470;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;252539200;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;878483403;;RAMIRENT AS - 14477;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;863391504;;FOSSUM BERIT KRISTIN;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;200867604;;RAMIRENT AS - 12414;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;341817708;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;736032806;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;695429209;;RAMIRENT AS - 12834;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;304899305;;RAMIRENT AS - 14003;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;240267609;;RAMIRENT AS - 13155;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;472285303;;RAMIRENT AS - 12116;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;806968202;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;994616308;;RAMIRENT AS - 14470;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;779767607;;RAMIRENT AS - 11152;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;564619906;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;741827604;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;200308302;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;819180605;;ILDAHL HELGE;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;150053601;;RAMIRENT AS - 13447;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;532615804;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;722283306;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;658339205;;RAMIRENT AS - 14471;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;593981905;;RAMIRENT AS - 11161;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;342368206;;RAMIRENT AS - 11143;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;580370609;;RAMIRENT AS - 13447;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;298656802;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;646445502;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;143925907;;RAMIRENT AS - 13454;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;789312907;;RAMIRENT AS - 13370;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;977967702;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;913367405;;RAMIRENT AS - 11694;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;331339804;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;688483403;;RAMIRENT AS - 13490;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;469092605;;RAMIRENT AS - 13454;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;304298706;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;699092607;;RAMIRENT AS - 12360;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;377648407;;RAMIRENT AS - 11138;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;778258608;;RAMIRENT AS - 11152;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;941817702;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;721529204;;RAMIRENT AS - 11148;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;497145805;;RAMIRENT AS - 13155;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;415168202;;RAMIRENT AS - 13460;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;797112505;;RAMIRENT AS - 11148;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;529053902;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;687285908;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;386498901;;RAMIRENT AS - 12360;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;824206403;;RAMIRENT AS - 11923;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;501774707;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;123918401;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;656515905;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;352302509;;BJØRKÅ TROND ARNE;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;735968208;;RAMIRENT AS - 13444;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;452855505;;RAMIRENT AS - 11128;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;800586505;;RAMIRENT AS - 13445;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;772282901;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;777987702;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;496049909;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;863653507;;RAMIRENT AS - 11189;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;726492606;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;121529200;;RAMIRENT AS - 13447;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;283729200;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;423574904;;RAMIRENT AS - 13460;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;876737503;;RAMIRENT AS - 11172;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;769428400;;HOVDE ERLAND BJERKNE;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;774609903;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;798483400;;RAMIRENT AS - 13153;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;280249400;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;611729500;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;978483402;;RAMIRENT AS - 13490;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;414653501;;RAMIRENT AS - 13135;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;191473800;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;782204507;;RAMIRENT AS - 13460;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;350368205;;RAMIRENT AS - 11172;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;999673502;;RAMIRENT AS - 11694;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;595429200;;RAMIRENT AS - 11133;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;607917408;;LYNÅS GUNNAR ARILD;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;822772703;;RAMIRENT AS - 14476;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;220468201;;RAMIRENT AS - 13462;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;813983301;;RAMIRENT AS - 13447;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;739835601;;RAMIRENT AS - 12870;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;558483400;;RAMIRENT AS - 13460;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;347429201;;RAMIRENT AS - 12834;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;729481903;;RAMIRENT AS - 11152;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;204298707;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;259534303;;RAMIRENT AS - 12360;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;745268201;;RAMIRENT AS - 11148;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;582145801;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;372044602;;RAMIRENT AS - 11143;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;680299401;;RAMIRENT AS - 11138;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;359092608;;RAMIRENT AS - 13456;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;639312909;;RAMIRENT AS - 13370;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;552539207;;RAMIRENT AS - 13370;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;824752703;;RAMIRENT AS - 11138;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;548039403;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;878968205;;RAMIRENT AS - 13453;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;234873909;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;610192601;;RAMIRENT AS - 12834;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;134476803;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;156268203;;RAMIRENT AS - 13490;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;141035907;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;731948303;;RAMIRENT AS - 12360;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;280675604;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;986968204;;RAMIRENT AS - 13450;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;169515301;;RAMIRENT AS - 12150;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;765268206;;RAMIRENT AS - 11161;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;900543406;;RAMIRENT AS - 13452;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;989094503;;RAMIRENT AS - 13744;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;158604900;;RAMIRENT AS - 11190;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;637203605;;RAMIRENT AS - 12872;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;232208801;;RAMIRENT AS;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;697429207;;RAMIRENT AS - 12834;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;557429206;;RAMIRENT AS - 11133;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;960637809;;RAMIRENT AS - 13461;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;523268209;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;964617609;;RAMIRENT AS - 14468;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;259803500;;RAMIRENT AS - 11175;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
B;828986802;;RAMIRENT AS - 14512;;;MO I RANA;8608;;;4990;VIKA;NOR;;;;;;;;;;;;;;HAA;HAA 07.02.2012;;;FAKTURAMOTTAK
