GSM04798254479;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254472;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254465;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254457;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254455;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254454;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254452;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254451;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254449;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254448;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254445;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254443;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254441;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254428;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254424;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254422;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254421;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254418;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254411;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254410;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254409;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254401;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254391;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254372;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254351;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254342;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254339;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254338;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254331;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254330;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254328;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254327;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254320;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254313;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254304;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254299;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254269;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254267;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254259;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254243;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04791881000;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04745506809;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254251;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254249;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254246;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254244;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254242;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254240;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254239;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254238;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254237;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254236;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254235;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254233;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254231;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254227;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254226;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254224;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254223;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254222;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254221;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254218;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254216;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254215;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254206;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04792243600;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04792242600;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04792242300;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04745507401;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254859;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254858;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254493;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254471;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254470;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254466;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254464;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254459;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254440;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254430;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254427;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254423;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254419;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254414;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254413;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254412;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254408;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254405;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254402;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254400;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254396;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254381;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254355;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254347;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254326;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254321;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254318;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254316;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254315;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254314;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254310;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254309;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254307;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254303;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254300;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254298;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254294;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254293;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254284;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254281;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254280;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254279;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254278;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254277;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254276;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254275;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254273;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254270;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254268;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254266;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254264;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254263;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254262;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254260;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254258;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254257;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254256;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254255;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254354;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254261;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
GSM04798254301;CON42;ADD;27.12.2013;;TJP 27.12.13;Alle skal minimum ha Small;;
