375941119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
384437018;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;63;;;;;KASO2506 20.08.14;1;KASO2506;;
384442117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
387651110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;192;;;;;KASO2506 20.08.14;1;KASO2506;;
393032115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
414032110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
425437019;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;63;;;;;KASO2506 20.08.14;1;KASO2506;;
472671114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;128;;;;;KASO2506 20.08.14;1;KASO2506;;
493032114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
504032111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
507730117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;191;;;;;KASO2506 20.08.14;1;KASO2506;;
543437016;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
565940111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;63;;;;;KASO2506 20.08.14;1;KASO2506;;
575702113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
578162117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
593032113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
608651113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;192;;;;;KASO2506 20.08.14;1;KASO2506;;
618187017;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
629571118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
647461110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;128;;;;;KASO2506 20.08.14;1;KASO2506;;
658150115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
663032118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
668571110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
670537018;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;191;;;;;KASO2506 20.08.14;1;KASO2506;;
686437013;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
698601119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
706737012;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;128;;;;;KASO2506 20.08.14;1;KASO2506;;
714032117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
728562117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
747078012;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
767471113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
790390116;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
792458010;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
792870115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
793409012;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;128;;;;;KASO2506 20.08.14;1;KASO2506;;
801152117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
804820116;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
805540119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
814032116;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
844408013;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
847651114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;192;;;;;KASO2506 20.08.14;1;KASO2506;;
855538013;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
867651119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;192;;;;;KASO2506 20.08.14;1;KASO2506;;
883032112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
893032110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
899358014;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
907742118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
914032115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
929571115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
970587010;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
975702119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
977688019;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;192;;;;;KASO2506 20.08.14;1;KASO2506;;
983032111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
103671111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
124032111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
198571119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
202891115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
204032114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
208651117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
214032112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
282671114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
292671112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
329571111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
359571114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
375941119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
384442117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
393032115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
414032110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
472671114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
493032114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
504032111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
507730117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
531930113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
565940111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
567651112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
575702113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
578162117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
593032113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
598571115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
629571118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
658150115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
663032118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
668571110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
669571119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
682671110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
692671118;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
698601119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
706737012;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
714032117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
719571119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
749571113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
767471113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
788571115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
790390116;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
792870115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
793409012;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
805540119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
808651111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
814032116;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
819601113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
883032112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
893032110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
904032117;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
914032115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
929571115;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;172.5;;;;;KASO2506 20.08.14;1;KASO2506;;
941284119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;123.75;;;;;KASO2506 20.08.14;1;KASO2506;;
975702119;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
983032111;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
577437015;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;250;;;;;KASO2506 20.08.14;1;KASO2506;;
271371114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;296.25;;;;;KASO2506 20.08.14;1;KASO2506;;
371371113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;296.25;;;;;KASO2506 20.08.14;1;KASO2506;;
624180113;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
681876017;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
695406017;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
701826018;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
864731112;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
933580110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
967730110;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;86.25;;;;;KASO2506 20.08.14;1;KASO2506;;
271371114;;KORFAK;Justering fakturagebyr OK SF;Justering fakturagebyr;64;;;;;KASO2506 20.08.14;1;KASO2506;;
