L;388552309;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;454279803;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;MARTIN SCHINNES
L;648819209;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;428467500;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;731866018;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32996 BRANNVANNSLEDNING OSLOTUNNELEN
L;486295801;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;STEINAR FRØYEN
L;406212019;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32563 INTRODUKSJONSSENTERET DRAMMEN
L;694893504;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;885944017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32234
L;300659703;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;639390806;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;ODD EINAR ELVEBAKKE
L;833569502;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;TOMMY BREKKE 24282
L;538004607;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;ARILD HOPEN ANL 89224
L;183244011;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;12048
L;844654012;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31090 OS SJØFRONT
L;449290014;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31333
L;834711806;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;PÅL ANDRE HERMANSEN
L;310414016;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32642
L;756351508;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;418552303;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;455652305;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;811919208;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;641570114;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;364416602;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;KJETIL TOLLEFSEN 25611
L;389549502;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;ÅGE ALEKSANDERSEN -23491
L;247637002;;VEIDEKKE ASFALT;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;774023808;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;EIRIK NIKOLAISEN
L;535015804;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;JO HENNING SINNERUD
L;662350701;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;STEN LUNDE 30253
L;967924010;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;14012
L;628155608;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;JAN WINDT 3G KORT
L;722027604;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;ROAR TVERÅ ANL 12174
L;362049504;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;MARIT T LIE 23491
L;594148017;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;523535011;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;309652303;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;248233017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32378
L;638440115;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;293652301;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;518656012;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;24035
L;495238503;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;466550605;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;DENISE STAVA 25069
L;316790401;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;717935308;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;315399907;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31898
L;451920011;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31952
L;244244018;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31952 HALLINGTUNET
L;415444017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;"SELSKAPSADMINISTRASJONEN ORGNR 984024290;EVENTYRTUNET 2"
L;864654017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32736
L;189819204;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;350109203;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;749652301;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;764095402;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;712767607;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;12348 - FELLES PROSJEKTER FJELL
L;815946017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32677
L;497434019;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;772196010;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31058 ØRNEN HOTELL BERGEN
L;450552609;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;ATLE MÆLEN 24372
L;556532307;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;350635603;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;STIAN FREDHEIM ANL 21430
L;812858603;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;OLEJ PETTER HANSSEN 24035
L;841652308;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;982365017;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;32779 VEAS
L;669552309;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;311370605;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;KRISTOFFER GJESTEMOEN 12029
L;667876015;;VEIDEKKE ENTEPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;196683015;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;30795
L;530795608;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;KJARTAN LILLELAND/CONNECT ANL 25764
L;501664502;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;743868804;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;EIVIND PORTAAS JONASSEN
L;334657509;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;TOM BJØRK
L;365652304;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;818707507;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;- 13737
L;631217304;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;444762603;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;JULIA HESLA STEINUM 843
L;342584018;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;HANS ANDERS KVÆRN
L;284807708;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;756042503;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;675652309;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;583652300;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;688233014;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31333
L;306228503;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;"RUNE ALVSEIKE; PROSJEKT 24551"
L;719774903;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;14333
L;631652302;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;582652301;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;405472010;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31243
L;360652309;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;31340
L;302714605;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;628666307;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;276326600;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;BRYNJAR KOLTVEIT TJØNN ANL 751
L;826309403;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;291077501;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;278552302;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;729260802;;VEIDEKKE ENTREPRENØR AS - ARE ELLEFRUD;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;350376505;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;552652307;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;309552305;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;581652302;;VEIDEKKE ENTREPENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;505448506;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;
L;649994019;;VEIDEKKE ENTREPRENØR AS;;;OSLO;0278;4;SKABOS VEI;;;NOR;;;;;;;;;;;;;;04.12.2013;04.12.2013;;984024290;;7151 SIKRINGSTEKNIKK
