GSM04740615518;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740615975;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740616774;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740616838;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740617175;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740617211;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740620408;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740620639;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740620940;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740620977;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740621235;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740621621;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740621964;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740622182;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740622216;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740622421;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740622516;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740622601;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740623445;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740623945;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740624582;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740625029;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740626020;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740627575;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740627636;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740631187;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740631685;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740631762;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740631918;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740631946;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740633773;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740634098;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740634341;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740636729;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740638763;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740640229;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740640812;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740641448;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740641572;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740641845;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740642513;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740643255;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740644049;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740644102;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740644680;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740644794;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740645148;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740645284;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740646362;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740647864;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740649109;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740649307;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740649357;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740720710;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740720974;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740721134;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740721301;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740721732;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740722421;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740722906;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740724930;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740725031;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740726186;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740726809;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740726819;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740728638;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740729087;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740729479;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740729550;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740760092;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740760494;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740760639;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740760949;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740761039;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740761185;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740761323;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740764791;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740765148;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740766025;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740766918;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740767906;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740768579;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740768753;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740769329;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740769731;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04740769983;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745200571;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745201239;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745201665;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745202385;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745203972;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745204357;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745205991;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745207309;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745208531;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745208564;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745212132;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745212914;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745212918;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745213150;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745215781;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745217396;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745217409;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745217603;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745221701;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745221710;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745227739;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745228503;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745229592;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745233942;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745234305;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745234608;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745234945;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745235076;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745235142;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745235178;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745235485;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745235734;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745237108;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745238050;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745238750;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745238924;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745240189;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745242187;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745243281;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745244387;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745244621;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745245123;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745248632;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745253186;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745254473;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745255258;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745256133;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745256585;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745257784;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745259604;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745260758;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745261648;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745261781;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745263557;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745263749;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745263957;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745263984;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745264286;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745265143;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745266187;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745267569;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745267857;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745269184;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745269848;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745270698;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745271592;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745271752;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745273188;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745274938;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745278068;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745281329;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745281449;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745282627;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745283475;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745283675;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745284132;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745285407;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745285967;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745286105;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
GSM04745286182;PSDH;000000000;Telemetri;;;KSSK;AON;K6;Endres til M2M etter avtale;;KSSK AON;
