GSM04741559144;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741567244;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741567981;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741605323;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609746;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609752;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609763;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609766;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609776;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741609782;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741620322;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741621612;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741624813;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741624857;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741626012;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741633794;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741635391;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741686617;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741686709;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741693319;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04741697849;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04745030717;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04745411346;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04747322397;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748000785;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748000791;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748000831;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748001330;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748001347;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748001402;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748001419;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748002820;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748002903;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748002943;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748004890;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748005988;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748008276;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748023617;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748025517;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748031409;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748036475;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748037799;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748043638;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748058131;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096343;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096344;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096345;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096347;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096349;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096357;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096358;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096359;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096371;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748096385;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748097614;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748099408;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748099409;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748099410;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748102916;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748103582;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748103603;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748106975;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748109374;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748113310;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748113401;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748113447;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748113701;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748113951;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748114005;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748114245;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748114280;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748114342;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748114985;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748117567;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748119710;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748119849;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748122274;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748123756;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748126648;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748132845;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748137679;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748139035;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748141311;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748144780;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748145279;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748148968;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748151936;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748154249;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748157187;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748157328;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748157380;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748216022;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748234744;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748253857;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04748268323;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790021405;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790022359;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790023307;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790025466;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790025665;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790027548;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790028488;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790041118;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790041922;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790041983;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790042818;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790043616;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790046941;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790050453;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790053202;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790055417;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790055764;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
GSM04790056044;PSFB;PSFB24OP;PSFBREG1;R;;KSSK;96;BYT5;24 mnd binding ref Bjørn Tore Bakken. Markedsstøtte utbetalt Elkem direkte;Y;DEI 28.06.2005;Y
