GSM04790648809;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790656104;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790673655;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790683411;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790688055;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790751311;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790757237;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790760056;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790765518;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790772626;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790773944;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790782365;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790782368;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790791677;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790797890;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790823138;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790852847;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790853129;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790856227;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790882271;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790934549;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790937382;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790948353;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790979449;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790989162;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04790998794;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791101264;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791120505;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791154597;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791301171;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791301172;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791308245;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791313628;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791331152;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791344628;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791384708;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791529059;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791562939;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791563540;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791572971;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791574402;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791624445;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791626595;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791626729;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791629884;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791644677;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791687075;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791694285;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791723137;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791749098;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791766569;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04791840093;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792010017;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792027816;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792035708;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792036888;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792040954;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792043441;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792048480;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792063664;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792065080;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792065288;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792090729;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792090752;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792092299;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792098990;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792204965;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792206959;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792207536;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792217412;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792227601;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792229318;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792260915;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792264183;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792267377;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792268626;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792269120;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792269225;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792288851;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792291239;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792403961;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792404687;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792411030;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792411363;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792411843;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792417913;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792424966;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792428020;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792434406;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792480937;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792481052;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
GSM04792606846;PSTB;PSTB24OP;PSTBREG1;R;;KSSK;96;KON2;Registrerer bindingstid ihht avtale - RVH (03/01/2005);Y;;;;IN_PROGRESS;;1;RVH 03.01.2005;Y
